as_of_date;valuation_time_utc;currency;collateral_curve;market;instrument_id;option_type;exercise_style;settlement_type;expiry_label;expiry_date;expiry_years;swap_tenor_label;underlying_maturity_date;swap_tenor_years;moneyness_bps;strike_rate;forward_swap_rate;atm_normal_vol_bps;normal_vol_bid_bps;normal_vol_mid_bps;normal_vol_ask_bps;black_vol_mid_pct;annuity;discount_factor_to_expiry;notional_eur;premium_bid_eur;premium_mid_eur;premium_ask_eur;premium_mid_bp_notional;intrinsic_value_eur;time_value_eur;vega_eur_per_1bp;delta_annuity_adjusted;quote_source;quote_age_min;liquidity_score;quote_quality;synthetic_seed
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;-50;0,02422619;0,02922619;93,032;92,3038;93,7538;95,2038;35,2339;4,57709791;0,99455038;96527578;144579,4;151750,23;159048,37;15,7209;0;151750,23;4989,72;-0,65484998;BROKER_C;1;93,86;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;-25;0,02672619;0,02922619;93,032;92,2382;93,5782;94,9182;33,4827;4,57709791;0,99455038;96081985;1474912,78;1485082,84;1495294,56;154,5641;1099441,63;385641,21;7605,35;3,21970139;BROKER_B;1;96,11;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;-25;0,02672619;0,02922619;93,032;92,2382;93,5782;94,9182;33,4827;4,57709791;0,99455038;96081985;375471,15;385641,21;395852,93;40,1367;0;385641,21;7605,35;-1,35739652;COMPOSITE;1;96,11;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;0;0,02922619;0,02922619;93,032;92,1332;93,3582;94,5832;31,9433;4,57709791;0,99455038;95705327;805049,56;815753,47;826457,38;85,236;0;815753,47;8737,89;2,28854895;COMPOSITE;1;98,36;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;0;0,02922619;0,02922619;93,032;92,1332;93,3582;94,5832;31,9433;4,57709791;0,99455038;95705327;805049,56;815753,47;826457,38;85,236;0;815753,47;8737,89;-2,28854895;BROKER_B;1;98,36;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;25;0,03172619;0,02922619;93,032;91,6888;93,0288;94,3688;30,5508;4,57709791;0,99455038;95404231;368694,32;378775,21;388898,13;39,7021;0;378775,21;7538,94;1,35240492;BROKER_B;1;96,11;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;25;0,03172619;0,02922619;93,032;91,6888;93,0288;94,3688;30,5508;4,57709791;0,99455038;95404231;1460380,59;1470461,47;1480584,39;154,1296;1091686,27;378775,21;7538,94;-3,22469299;COMPOSITE;1;96,11;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;50;0,03422619;0,02922619;93,032;91,1036;92,5536;94,0036;29,2636;4,57709791;0,99455038;95183995;136811,43;143775,77;150868,67;15,105;0;143775,77;4847,75;0,64065507;COMPOSITE;1;93,86;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;50;0,03422619;0,02922619;93,032;91,1036;92,5536;94,0036;29,2636;4,57709791;0,99455038;95183995;2315143,75;2322108,09;2329200,99;243,9599;2178332,32;143775,77;4847,75;-3,93644283;BROKER_B;1;93,86;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;100;0,03922619;0,02922619;93,032;89,926;91,601;93,276;27,0537;4,57709791;0,99455038;47500055;4460,28;5101,3;5800,69;1,074;0;5101,3;399,94;0,06638557;BROKER_C;2;89,36;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;100;0,03922619;0,02922619;93,032;89,926;91,601;93,276;27,0537;4,57709791;0,99455038;47500055;2178584,3;2179225,32;2179924,72;458,7837;2174124,02;5101,3;399,94;-4,51071234;BROKER_A;2;89,36;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;150;0,04422619;0,02922619;93,032;89,4562;91,3562;93,2562;25,4104;4,57709791;0,99455038;23791639;50,51;67,3;88,32;0,0283;0;67,3;9,89;0,00234347;BROKER_B;4;84,86;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;150;0,04422619;0,02922619;93,032;89,4562;91,3562;93,2562;25,4104;4,57709791;0,99455038;23791639;1633500,42;1633517,22;1633538,24;686,593;1633449,92;67,3;9,89;-4,57475444;COMPOSITE;4;84,86;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;200;0,04922619;0,02922619;93,032;89,3409;91,4659;93,5909;24,1143;4,57709791;0,99455038;9567167;0,15;0,26;0,42;0,0003;0;0,26;0,06;0,00002802;BROKER_C;5;80,36;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T5Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;5Y;2031-09-10;5;200;0,04922619;0,02922619;93,032;89,3409;91,4659;93,5909;24,1143;4,57709791;0,99455038;9567167;875797,35;875797,46;875797,62;915,4198;875797,2;0,26;0,06;-4,57706989;BROKER_A;5;80,36;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-200;0,00973091;0,02973091;94,0535;96,1542;98,3192;100,4842;57,8039;6,22152367;0,99455038;10448480;1300110,4;1300111;1300111,85;1244,3063;1300109,31;1,68;0,33;6,2213764;COMPOSITE;9;79,1;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-200;0,00973091;0,02973091;94,0535;96,1542;98,3192;100,4842;57,8039;6,22152367;0,99455038;10448480;1,09;1,68;2,54;0,0016;0;1,68;0,33;-0,00014727;BROKER_B;9;79,1;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-150;0,01473091;0,02973091;94,0535;94,9035;96,8435;98,7835;46,2755;6,22152367;0,99455038;26226919;2447736,54;2447783,82;2447841,11;933,3097;2447570,96;212,86;26,84;6,21545847;BROKER_A;7;83,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-150;0,01473091;0,02973091;94,0535;94,9035;96,8435;98,7835;46,2755;6,22152367;0,99455038;26226919;165,58;212,86;270,15;0,0812;0;212,86;26,84;-0,0060652;BROKER_C;7;83,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-100;0,01973091;0,02973091;94,0535;93,7811;95,4961;97,2111;39,4283;6,22152367;0,99455038;52493338;3274933,47;3276131,3;3277427,3;624,1042;3265885,45;10245,85;726,83;6,1088177;BROKER_A;5;88,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-100;0,01973091;0,02973091;94,0535;93,7811;95,4961;97,2111;39,4283;6,22152367;0,99455038;52493338;9048,03;10245,85;11541,85;1,9518;0;10245,85;726,83;-0,11270597;BROKER_C;5;88,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-50;0,02473091;0,02973091;94,0535;93,421;94,911;96,401;35,0019;6,22152367;0,99455038;104716270;3478798;3489815,43;3501026,58;333,2639;3257473,76;232341,66;7459,9;5,31300281;BROKER_B;4;92,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-50;0,02473091;0,02973091;94,0535;93,421;94,911;96,401;35,0019;6,22152367;0,99455038;104716270;221324,23;232341,66;243552,82;22,1877;0;232341,66;7459,9;-0,90852086;COMPOSITE;4;92,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-25;0,02723091;0,02973091;94,0535;93,3369;94,7119;96,0869;33,2866;6,22152367;0,99455038;104455029;2191834,49;2207308,38;2222845,02;211,3166;1624673,59;582634,79;11276,86;4,36266602;COMPOSITE;3;94,85;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;-25;0,02723091;0,02973091;94,0535;93,3369;94,7119;96,0869;33,2866;6,22152367;0,99455038;104455029;567160,9;582634,79;598171,43;55,7785;0;582634,79;11276,86;-1,85885765;BROKER_B;3;94,85;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;0;0,02973091;0,02973091;94,0535;93,1384;94,4034;95,6684;31,7526;6,22152367;0,99455038;104115404;1203429,06;1219773,96;1236118,86;117,156;0;1219773,96;12920,87;3,11076184;BROKER_C;2;97,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;0;0,02973091;0,02973091;94,0535;93,1384;94,4034;95,6684;31,7526;6,22152367;0,99455038;104115404;1203429,06;1219773,96;1236118,86;117,156;0;1219773,96;12920,87;-3,11076184;BROKER_A;2;97,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;25;0,03223091;0,02973091;94,0535;92,5957;93,9707;95,3457;30,3565;6,22152367;0,99455038;103703371;554824,79;570152,71;585544,27;54,9792;0;570152,71;11171,03;1,84987645;BROKER_A;3;94,85;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;25;0,03223091;0,02973091;94,0535;92,5957;93,9707;95,3457;30,3565;6,22152367;0,99455038;103703371;2167807,23;2183135,15;2198526,71;210,5173;1612982,44;570152,71;11171,03;-4,37164722;BROKER_C;3;94,85;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;50;0,03473091;0,02973091;94,0535;91,9467;93,4367;94,9267;29,0774;6,22152367;0,99455038;103226180;207622,32;218288,37;229151,07;21,1466;0;218288,37;7225,06;0,88504191;COMPOSITE;4;92,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;50;0,03473091;0,02973091;94,0535;91,9467;93,4367;94,9267;29,0774;6,22152367;0,99455038;103226180;3418742,93;3429408,98;3440271,68;332,2228;3211120,61;218288,37;7225,06;-5,33648176;BROKER_B;4;92,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;100;0,03973091;0,02973091;94,0535;90,8726;92,5876;94,3026;26,9392;6,22152367;0,99455038;51055452;7035,46;8044,42;9144,45;1,5756;0;8044,42;614,59;0,09569833;BROKER_A;5;88,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;100;0,03973091;0,02973091;94,0535;90,8726;92,5876;94,3026;26,9392;6,22152367;0,99455038;51055452;3183462,5;3184471,45;3185571,48;623,728;3176427,03;8044,42;614,59;-6,12582534;BROKER_C;5;88,1;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;150;0,04473091;0,02973091;94,0535;90,5623;92,5023;94,4423;25,3656;6,22152367;0,99455038;25211930;86,15;114,42;149,65;0,0454;0;114,42;16,27;0,00367727;BROKER_A;7;83,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;150;0,04473091;0,02973091;94,0535;90,5623;92,5023;94,4423;25,3656;6,22152367;0,99455038;25211930;2352935,44;2352963,7;2352998,94;933,2739;2352849,29;114,42;16,27;-6,2178464;BROKER_C;7;83,6;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;200;0,04973091;0,02973091;94,0535;90,3405;92,5055;94,6705;24,0575;6,22152367;0,99455038;9952514;0,28;0,46;0,75;0,0005;0;0,46;0,11;0,00004765;BROKER_A;9;79,1;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T7Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;7Y;2033-09-10;7;200;0,04973091;0,02973091;94,0535;90,3405;92,5055;94,6705;24,0575;6,22152367;0,99455038;9952514;1238396,3;1238396,49;1238396,78;1244,3052;1238396,03;0,46;0,11;-6,22147602;BROKER_C;9;79,1;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-200;0,0095544;0,0295544;89,8566;91,8107;94,0207;96,2307;55,9514;8,51324246;0,99455038;9524812;1621741,2;1621741,54;1621742,06;1702,6494;1621740,68;0,86;0,19;8,51315323;BROKER_C;7;77,02;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-200;0,0095544;0,0295544;89,8566;91,8107;94,0207;96,2307;55,9514;8,51324246;0,99455038;9524812;0,52;0,86;1,38;0,0009;0;0,86;0,19;-0,00008923;BROKER_A;7;77,02;WIDE_BID_ASK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-150;0,0145544;0,0295544;89,8566;90,4585;92,4435;94,4285;44,5726;8,51324246;0,99455038;23751617;3033158,45;3033195,38;3033241,67;1277,0479;3033049,12;146,26;20,83;8,50824697;BROKER_C;5;81,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-150;0,0145544;0,0295544;89,8566;90,4585;92,4435;94,4285;44,5726;8,51324246;0,99455038;23751617;109,34;146,26;192,55;0,0616;0;146,26;20,83;-0,00499549;BROKER_A;5;81,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-100;0,0195544;0,0295544;89,8566;89,6079;91,3679;93,1279;38,0067;8,51324246;0,99455038;47557350;4056763,78;4057999,65;4059354,99;853,2855;4048672,51;9327,13;735,75;8,39150164;BROKER_B;4;86,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-100;0,0195544;0,0295544;89,8566;89,6079;91,3679;93,1279;38,0067;8,51324246;0,99455038;47557350;8091,27;9327,13;10682,48;1,9612;0;9327,13;735,75;-0,12174082;COMPOSITE;4;86,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-50;0,0245544;0,0295544;89,8566;89,3713;90,9063;92,4413;33,7457;8,51324246;0,99455038;95565237;4308121,02;4321583,15;4335323,23;452,2129;4067850,17;253732,98;8861,57;7,35834795;BROKER_A;2;90,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-50;0,0245544;0,0295544;89,8566;89,3713;90,9063;92,4413;33,7457;8,51324246;0,99455038;95565237;240270,85;253732,98;267473,06;26,5508;0;253732,98;8861,57;-1,15489452;BROKER_C;2;90,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-25;0,0270544;0,0295544;89,8566;89,1834;90,6034;92,0234;32,0416;8,51324246;0,99455038;95909891;2695633,62;2715446,3;2735353,8;283,1247;2041260,39;674185,91;13986,45;6,03994375;BROKER_C;1;92,77;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;-25;0,0270544;0,0295544;89,8566;89,1834;90,6034;92,0234;32,0416;8,51324246;0,99455038;95909891;654373,23;674185,91;694093,41;70,2937;0;674185,91;13986,45;-2,47329871;BROKER_A;1;92,77;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;0;0,0295544;0,0295544;89,8566;88,8296;90,1396;91,4496;30,4995;8,51324246;0,99455038;96326507;1453042,72;1474471,24;1495899,76;153,0701;0;1474471,24;16357,65;4,25662123;COMPOSITE;1;95,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;0;0,0295544;0,0295544;89,8566;88,8296;90,1396;91,4496;30,4995;8,51324246;0,99455038;96326507;1453042,72;1474471,24;1495899,76;153,0701;0;1474471,24;16357,65;-4,25662123;BROKER_B;1;95,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;25;0,0320544;0,0295544;89,8566;88,1683;89,5883;91,0083;29,1069;8,51324246;0,99455038;96807757;646263,24;666190,45;686216,31;68,8158;0;666190,45;14068,48;2,45509179;BROKER_B;1;92,77;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;25;0,0320544;0,0295544;89,8566;88,1683;89,5883;91,0083;29,1069;8,51324246;0,99455038;96807757;2706633,01;2726560,22;2746586,08;281,6469;2060369,77;666190,45;14068,48;-6,05815068;COMPOSITE;1;92,77;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;50;0,0345544;0,0295544;89,8566;87,5055;89,0405;90,5755;27,8628;8,51324246;0,99455038;97345172;228472,43;241829,48;255480,22;24,8425;0;241829,48;8798,28;1,11268882;COMPOSITE;2;90,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;50;0,0345544;0,0295544;89,8566;87,5055;89,0405;90,5755;27,8628;8,51324246;0,99455038;97345172;4372087,69;4385444,74;4399095,48;450,5046;4143615,26;241829,48;8798,28;-7,40055364;BROKER_B;2;90,52;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;100;0,0395544;0,0295544;89,8566;86,6831;88,4431;90,2031;25,8676;8,51324246;0,99455038;49274927;6517,14;7601,94;8802,93;1,5428;0;7601,94;648,91;0,10104435;BROKER_C;4;86,02;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3M-T10Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3M;2026-09-10;0,25;10Y;2036-09-10;10;100;0,0395544;0,0295544;89,8566;86,6831;88,4431;90,2031;25,8676;8,51324246;0,99455038;49274927;4201411,15;4202495,95;4203696,94;852,867;4194894,01;7601,94;648,91;-8,41219811;BROKER_A;4;86,02;OK;20260610
